name,type,category,display_name,visibility,access_mode,description,min,max,inc,enum_values
FanOpenThreshold,Integer,AnalogControl,Fan Open Threshold,Guru,,Sets the Threshold of fan's switch.,FanOpenThresholdMinInq_Reg,FanOpenThresholdMaxInq_Reg,FanOpenThresholdIncInq_Reg,
Gain,Float,AnalogControl,Gain(dB),,,Gain applied to the image in dB.,,,,
GainAuto,Enumeration,AnalogControl,Gain Auto,Expert,RW,Sets the automatic gain control (AGC) mode.,,,,
Gamma,Float,AnalogControl,Gamma,Beginner,,Controls the gamma correction of pixel intensity.,,,,
GammaEnable,Boolean,AnalogControl,Gamma Enable,Beginner,,Enables/disables gamma correction.,,,,
GammaSelector,Enumeration,AnalogControl,Gamma Selector,,,This enumeration selects the type of gamma to apply.,,,,
NoiseReduction,Integer,AnalogControl,Noise Reduction,Guru,,Sets the noise reduction level.,NoiseReductionMinInq_Reg,NoiseReductionMaxInq_Reg,NoiseReductionIncInq_Reg,
PreampGain,Enumeration,AnalogControl,Preamp Gain,Expert,RW,Sets the automatic gain control (AGC) mode.,,,,
SensorMode,Enumeration,AnalogControl,Sensor Mode,Expert,RW,Sets the Photographic mode of sensor,,,,
Sharpness,Integer,AnalogControl,Sharpness,,,Sharpness of the image.,SharpnessMinInq_Reg,SharpnessMaxInq_Reg,,
SharpnessAuto,Enumeration,AnalogControl,Sharpness Auto,Expert,RW,Controls the mode for automatic sharpness adjustment.,,,,
SharpnessEnable,Boolean,AnalogControl,Sharpness Enable,Expert,RW,Enables/disables sharpness adjustment.,,,,
TZCoef0,Integer,AnalogControl,Coef0,Guru,,TZCoef0.,0,2147483647,,
TZCoef1,Integer,AnalogControl,Coef1,Guru,,TZCoef1.,0,2147483647,,
TZCoef2,Integer,AnalogControl,Coef2,Guru,,TZCoef2.,0,2147483647,,
TZDenoiseCoef,Integer,AnalogControl,DenoiseCoef,Guru,,TZDenoiseCoef.,1,15,,
TZDenoiseOpen,Boolean,AnalogControl,DenoiseOpen,Guru,RW,TZDenoiseOpen.,,,,
TZPureOpen,Boolean,AnalogControl,PureOpen,Guru,RW,TZPureOpen.,,,,
TemporalNoiseReduction,Integer,AnalogControl,Temporal Noise Reduction,Guru,,Sets the temporal noise reduction level.,TemporalNoiseReductionMinInq_Reg,TemporalNoiseReductionMaxInq_Reg,TemporalNoiseReductionIncInq_Reg,
ChunkBrightnessInfo,Integer,ChunkDataControl,BrightnessInfo,,,the brightness used to capture the image.,,,,
ChunkEnable,Boolean,ChunkDataControl,Chunk Enable,,,This boolean value enables the inclusion of the selected chunk in the payload data.,,,,
ChunkExposure,Integer,ChunkDataControl,Exposure,,,the exposure time used to capture the image.,,,,
ChunkExtTriggerCount,Integer,ChunkDataControl,ExtTriggerCount,,,the counter of extern trigger.,,,,
ChunkFrameCounter,Integer,ChunkDataControl,FrameCounter,,,the counter of the Frame.,,,,
ChunkGain,Integer,ChunkDataControl,Gain,,,the gain used to capture the image.,,,,
ChunkHeight,Integer,ChunkDataControl,Height,,,the entire height data included in the payload.,,,,
ChunkImage,Integer,ChunkDataControl,Image,,,the entire image data included in the payload.,,,,
ChunkLineInputOutput,Integer,ChunkDataControl,LineInputOutput,,,the status of I/O,,,,
ChunkModeActive,Boolean,ChunkDataControl,Chunk Mode Active,Expert,RW,Activates the inclusion of Chunk data in the payload of the image.,,,,
ChunkOffsetX,Integer,ChunkDataControl,OffsetX,,,the entire offsetX data included in the payload.,,,,
ChunkOffsetY,Integer,ChunkDataControl,OffsetY,,,the entire offsetY data included in the payload.,,,,
ChunkPixelFormat,Enumeration,ChunkDataControl,PixelFormat,,,the entire pixel format data included in the payload.,,,,
ChunkROIPosition,Integer,ChunkDataControl,ROIPosition,,,the status of ROI Position.,,,,
ChunkSelector,Enumeration,ChunkDataControl,Chunk Selector,,,Selects which Chunk to enable or control.,,,,
ChunkTimestamp,Integer,ChunkDataControl,Timestamp,,,the Timestamp of the image included in the payload at the time of the FrameStart internal event.,,,,
ChunkWhiteBalance,Integer,ChunkDataControl,WhiteBalance,,,the value of white balance.,,,,
ChunkWidth,Integer,ChunkDataControl,Width,,,the entire width data included in the payload.,,,,
CCMEnable,Boolean,ColorTransformationControl,CCM Enable,Guru,RW,Enables/disables color transformation control.,,,,
ColorTransformationEnable,Boolean,ColorTransformationControl,Color Transformation Enable,Expert,,Activates the selected Color Transformation module.,,,,
ColorTransformationSelector,Enumeration,ColorTransformationControl,Color Transformation Selector,,,Selects which Color Transformation module is controlled by the various Color Transformation features.,,,,
ColorTransformationValue,Float,ColorTransformationControl,Color Transformation Value,Expert,RW,Represents the value of the selected Gain factor or Offset inside the Transformation matrix.,ColorTransformationValueMinInq_Float,ColorTransformationValueMaxInq_Float,,
ColorTransformationValueSelector,Enumeration,ColorTransformationControl,Color Transformation Value Selector,Expert,,Selects the Gain factor or Offset of the Transformation matrix to access in the selected Color Transformation module.,,,,
Hue,Integer,ColorTransformationControl,Hue,,,Hue of the image in degrees.,HueAbsMinInq_Reg,HueAbsMaxInq_Reg,,
HueAuto,Enumeration,ColorTransformationControl,Hue Auto,Expert,RW,Controls the mode for automatic hue level adjustment. The exact algorithm used to implement this adjustment is device-specific.,,,,
HueEnable,Boolean,ColorTransformationControl,Hue Enable,Expert,RW,Enables/disables hue adjustment.,,,,
Saturation,Integer,ColorTransformationControl,Saturation,,,Saturation of the image in percent.,SaturationAbsMinInq_Reg,SaturationAbsMaxInq_Reg,,
SaturationAuto,Enumeration,ColorTransformationControl,Saturation Auto,Expert,RW,Controls the mode for automatic saturation adjustment.,,,,
SaturationEnable,Boolean,ColorTransformationControl,Saturation Enable,Expert,RW,Enables/disables saturation adjustment.,,,,
CounterCurrentValue,Integer,CounterAndTimerControl,Counter Current Value,Expert,RO,Reads the value of the selected Counter.,,,,
CounterEventSource,Enumeration,CounterAndTimerControl,Counter Event Source,Expert,RW,Select the events that will be the source to increment the Counter.,,,,
CounterReset,Command,CounterAndTimerControl,Counter Reset,Expert,WO,"Does a software reset of the selected Counter and starts it. The counter starts counting events immediately after the reset unless a Counter trigger is active. CounterReset can be used to reset the Counter independently from the CounterResetSource. To disable the counter temporarily, set CounterEventSource to Off.",,,,
CounterResetSource,Enumeration,CounterAndTimerControl,Counter Reset Source,Expert,RW,Selects the signals that will be the source to reset the Counter.,,,,
CounterSelector,Enumeration,CounterAndTimerControl,Counter Selector,Expert,RW,Selects which Counter to configure.,,,,
CounterValue,Integer,CounterAndTimerControl,Counter Value,Expert,RW,Reads or writes the current value of the selected Counter.,CounterValueMinInq_Reg,CounterValueMaxInq_Reg,CounterValueIncInq_Reg,
CounterValueAtReset,Integer,CounterAndTimerControl,Counter Value At Reset,Expert,RO,Reads the value of the selected Counter when it was reset by a trigger or by an explicit CounterReset command.,,,,
ChannelSelector,Integer,Debug,Channel Selector,Guru,,,0,4,1,
ClampLevel,Integer,Debug,Clamp Level,Guru,,,0,1023,1,
ClampLevelSave,Command,Debug,Clamp Level Save,Guru,WO,Save the clamplevel table into flash,,,,
ClampLevelValueALL,Register,Debug,Clamp Level Value All,Guru,RW,,,,,
CorrectVersionSelector,Enumeration,Debug,Correct Version Selector,Guru,,,,,,
DCCEnable,Boolean,Debug,DCC Enable,Guru,,,,,,
DCCIndex,Integer,Debug,DCC Index,Guru,,,DCCIndexMin_Reg,DCCIndexMax_Reg,DCCIndexInc_Reg,
DCCSave,Command,Debug,DCC Save,Guru,,,,,,
DCCValue,Integer,Debug,DCC Value,Guru,,,,,,
DLCEnable,Boolean,Debug,DLC Enable,Guru,,,,,,
DLCIndex,Integer,Debug,DLC Index,Guru,,,DLCIndexMin_Reg,DLCIndexMax_Reg,DLCIndexInc_Reg,
DLCSave,Command,Debug,DLC Save,Guru,,,,,,
DLCValue,Integer,Debug,DLC Value,Guru,,,,,,
DLCValueAll,Register,Debug,DLC Value All,Guru,RW,,,,,
DPCEnable,Boolean,Debug,DPC Enable,Guru,,,,,,
DPCIndex,Integer,Debug,DPC Index,Guru,,,DPCIndexMin_Reg,DPCIndexMax_Reg,DPCIndexInc_Reg,
DPCSave,Command,Debug,DPC Save,Guru,,,,,,
DPCValue,Integer,Debug,DPC Value,Guru,,,,,,
EBlackEnable,Boolean,Debug,EBlack Enable,Expert,RW,,,,,
EGreyEnable,Boolean,Debug,EGrey Enable,Expert,RW,,,,,
FPNCIndex,Integer,Debug,FPNC Index,Guru,,,FPNCIndexMin_Reg,FPNCIndexMax_Reg,FPNCIndexInc_Reg,
FPNCSave,Command,Debug,FPNC Save,Guru,,,,,,
FPNCV2TableSelector,Enumeration,Debug,FPNC V2 Table Selector,Guru,,,,,,
FPNCValue,Integer,Debug,FPNC Value,Guru,,,FPNCValueMin_Reg,FPNCValueMax_Reg,FPNCValueInc_Reg,
FPNCXIndex,Integer,Debug,FPNC X Index,Guru,,,FPNCIndexMin_Reg,FPNCIndexMax_Reg,FPNCIndexInc_Reg,
FPNCXSave,Command,Debug,FPNC X Save,Expert,,,,,,
FPNCXSelector,Enumeration,Debug,FPNC X Selector,Expert,RW,Selects the FPNC table.,,,,
FPNCXValue,Integer,Debug,FPNC X Value,Guru,,,FPNCValueMin_Reg,FPNCValueMax_Reg,FPNCValueInc_Reg,
FPNCXValueAll,Register,Debug,FPNC X Value All,Guru,RW,,,,,
ISPDebugSelector,Enumeration,Debug,ISP Debug Selector,Guru,,,,,,
ISPDebugValue,Integer,Debug,ISP Debug,Guru,,,0,100000000000,,
ISPawbDebugSelector,Enumeration,Debug,ISP awb Debug Selector,Guru,,,,,,
ISPawbDebugValue,Integer,Debug,ISP awb Debug,Guru,,,0,100000000000,,
NUCCorrectStart,Enumeration,Debug,NUC Correct Start,Guru,,,,,,
PRNUCIndex,Integer,Debug,PRNUC Index,Guru,,,PRNUCIndexMin_Reg,PRNUCIndexMax_Reg,PRNUCIndexInc_Reg,
PRNUCSave,Command,Debug,PRNUC Save,Guru,,,,,,
PRNUCV2TableSelector,Enumeration,Debug,PRNUC V2 Table Selector,Guru,,,,,,
PRNUCValue,Integer,Debug,PRNUC Value,Guru,,,PRNUCValueMin_Reg,PRNUCValueMax_Reg,PRNUCValueInc_Reg,
RegAddr,Integer,Debug,Reg Addr,Guru,,,0,4294967295,4,
RegEnable,Command,Debug,Reg Enable,Guru,WO,,,,,
RegValue,Integer,Debug,Reg Value,Guru,,,0,4294967295,1,
SHD,Integer,Debug,SHD,Guru,,,0,63,1,
SHP,Integer,Debug,SHP,Guru,,,0,63,1,
UCCIndex,Integer,Debug,UCC Index,Guru,,,UCCIndexMin_Reg,UCCIndexMax_Reg,UCCIndexInc_Reg,
UCCStartState,Boolean,Debug,UCC Start State,Guru,,,,,,
UCCValue,Integer,Debug,UCC Value,Guru,,,,,,
UCCValueALL,Register,Debug,UCC Value All,Guru,RW,,,,,
UCCValueIndex,Integer,Debug,UCC Value Index,Guru,,,UCCValueIndexMin_Reg,UCCValueIndexMax_Reg,UCCValueIndexInc_Reg,
UCCValueSave,Command,Debug,UCC Value Save,Guru,WO,Save the UCC table into flash,,,,
UserDataIndex,Integer,Debug,UserData Index,Guru,,,0,255,1,
UserDataSave,Command,Debug,UserData Save,Guru,,,,,,
UserDataValue,Integer,Debug,UserData Value,Guru,,,,,,
UserDataValueAll,Register,Debug,UserData Value All,Guru,RW,,,,,
VESValue,Float,Debug,VES value,Guru,,,0,10,,
BoardDeviceType,Integer,DeviceControl,Board Device Type,Expert,RO,Display the type of the board device.,,,,
CHAP,StringReg,DeviceControl,CHAP,Invisible,RW,CHAP.,,,,
DeviceCharacterSet,Enumeration,DeviceControl,Device Character Set,Guru,RO,Character set used by the strings of the device`s bootstrap registers.,,,,
DeviceConnectionSelector,Integer,DeviceControl,Device Connection Selector,Beginner,RW,Selects which Connection of the device to control.,0,GevInterfaceIndexMax_Int,1,
DeviceConnectionSpeed,Integer,DeviceControl,Device Connection Speed(Mbps),Expert,RO,Indicates the speed of transmission of the specified Connection,,,,
DeviceConnectionStatus,Enumeration,DeviceControl,Device Connection Status,Expert,RO,Indicates the status of the specified Connection.,,,,
DeviceEventChannelCount,Integer,DeviceControl,Device Event Channel Count,Expert,RO,Indicates the number of event channels supported by the device.,,,,
DeviceFirmwareVersion,StringReg,DeviceControl,Device Firmware Version,Beginner,RO,Version of the firmware in the device.,,,,
DeviceID,StringReg,DeviceControl,Device ID,Beginner,RO,Device identifier (serial number).,,,,
DeviceLinkConnectionCount,Integer,DeviceControl,Device Link Connection Count,Beginner,RO,Returns the number of physical connection of the device used by a particular Link.,,,,
DeviceLinkHeartbeatMode,Enumeration,DeviceControl,Device Link Heartbeat Mode,Expert,RW,Activate or deactivate the Link`s heartbeat.,,,,
DeviceLinkHeartbeatTimeout,Integer,DeviceControl,Device Link Heartbeat Timeout(ms),Guru,RW,Controls the current heartbeat timeout of the specific Link.,HeartbeatTimeout_Min,HeartbeatTimeout_Max,,
DeviceLinkSelector,Integer,DeviceControl,Device Link Selector,Beginner,RW,Selects which Link of the device to control.,0,GevInterfaceIndexMax_Int,1,
DeviceLinkSpeed,Integer,DeviceControl,Device Link Speed(Mbps),Expert,RO,Indicates the speed of transmission negotiated on the specified Link.,,,,
DeviceLinkThroughputLimit,Integer,DeviceControl,Device Link Throughput Limit(Mbps),Expert,RW,"Limits the maximum bandwidth of the data that will be streamed out by the device on the selected Link. If necessary, delays will be uniformly inserted between transport layer packets in order to control the peak bandwidth.",,,,
DeviceLinkThroughputLimitMode,Enumeration,DeviceControl,Device Link Throughput Limit Mode,Expert,RW,"Controls if the DeviceLinkThroughputLimit is active. When disabled, lower level TL specific features are expected to control the throughput. When enabled, DeviceLinkThroughputLimit controls the overall throughput.",,,,
DeviceManufacturerInfo,StringReg,DeviceControl,Device Manufacturer Info,Beginner,RO,Manufacturer information about the device.,,,,
DeviceMaxThroughput,Integer,DeviceControl,Device Max Throughput(Kbps),Expert,RO,Indicates max data in bits from the camera each second.,,,,
DeviceModelName,StringReg,DeviceControl,Device Model Name,Beginner,RO,Model name of the device.,,,,
DevicePJNumber,StringReg,DeviceControl,Device PJ Number,,RO,The project number of the device,,,,
DeviceReset,Command,DeviceControl,Device Reset,Guru,WO,Resets the device to its initial state and default settings.,,,,
DeviceScanType,Enumeration,DeviceControl,Device Scan Type,Expert,,Scan type of the sensor.,,,,
DeviceSerialNumber,StringReg,DeviceControl,Device Serial Number,Expert,RO,Device's serial number. This string is a unique identifier of the device.,,,,
DeviceStreamChannelCount,Integer,DeviceControl,Device Stream Channel Count,Expert,RO,Indicates the number of streaming channels supported by the device.,,,,
DeviceStreamChannelEndianness,Enumeration,DeviceControl,Device Stream Channel Endianness,Guru,RO,Endianess of multi-byte pixel data for this stream.,,,,
DeviceStreamChannelLink,Integer,DeviceControl,Device Stream Channel Link,Guru,RO,Index of device`s Link to use for streaming the specifed stream channel.,0,GevInterfaceIndexMax_Int,,
DeviceStreamChannelPacketSize,Integer,DeviceControl,Device Stream Channel Packet Size(B),Expert,RW,"Specifies the stream packet size, in bytes, to send on the selected channel for a Transmitter or specifies the maximum packet size supported by a receiver.",GevSCPSMin_Reg,GevSCPSMax_Reg,GevSCPSInc_Reg,
DeviceStreamChannelSelector,Integer,DeviceControl,Device Stream Channel Selector,Expert,RW,Selects the stream channel to control.,0,GevStreamChanIndexMax_Int,1,
DeviceStreamChannelType,Enumeration,DeviceControl,Device Stream Channel Type,Guru,RO,Reports the type of the stream channel.,,,,
DeviceTemperature,Float,DeviceControl,Device Temperature,Expert,,Device temperature in degrees Celcius (C).,,,,
DeviceTemperatureSelector,Enumeration,DeviceControl,Device Temperature Selector,Expert,RW,"Selects the location within the device, where the temperature will be measured.",,,,
DeviceType,Enumeration,DeviceControl,Device Type,Guru,RO,Returns the device type.,,,,
DeviceUptime,Integer,DeviceControl,Device Uptime(s),Beginner,RO,Time of Device boot.,,,,
DeviceUserID,StringReg,DeviceControl,Device User ID,Beginner,RW,User Defined Name.,,,,
DeviceVendorName,StringReg,DeviceControl,Device Vendor Name,Beginner,RO,Name of the manufacturer of the device.,,,,
DeviceVersion,StringReg,DeviceControl,Device Version,Beginner,RO,Version of the device.,,,,
FindMe,Command,DeviceControl,Find Me,Guru,WO,Find current device.,,,,
SensorChannelVersion,Enumeration,DeviceControl,Sensor Channel Version,Invisible,RO,,,,,
HardwareTriggerActivation,Enumeration,DigitalIOControl,Hardware Trigger Activation,Beginner,RW,Specifies the activation mode of the Hardware trigger.,,,,
HardwareTriggerSource,Enumeration,DigitalIOControl,Hardware Trigger Source,Expert,RW,Selects which hardware trigger source.,,,,
LineDebouncerTime,Integer,DigitalIOControl,Line Debouncer Time(us),Expert,,Sets the value of the selected line debouncer time in us.,LineDebouncerTimeMinInq_Reg,LineDebouncerTimeMaxInq_Reg,,
LineDebouncerTimeNs,Integer,DigitalIOControl,Line Debouncer Time(ns),Expert,,Sets the value of the selected line debouncer time in ns.,LineDebouncerTimeMinInq_Reg,LineDebouncerTimeMaxInq_Reg,LineDebouncerTimeIncInq_Reg,
LineInverter,Boolean,DigitalIOControl,Line Inverter,Expert,RW,Controls the inversion of the signal of the selected input or output line.,,,,
LineMode,Enumeration,DigitalIOControl,Line Mode,Expert,RW,Controls whether the physical Line is used to Input or Output a signal.,,,,
LineSelector,Enumeration,DigitalIOControl,Line Selector,Expert,RW,Selects the physical line (or pin) of the external device connector to configure.,,,,
LineSource,Enumeration,DigitalIOControl,Line Source,Expert,RW,Selects which internal acquisition or I/O source signal to output on the selected line.,,,,
LineStatus,Boolean,DigitalIOControl,Line Status,Expert,RO,Returns the current status of the selected input or output Line.,,,,
LineStatusAll,Integer,DigitalIOControl,Line Status All,Expert,RO,Returns the current status of all available Line signals at time of polling in a single bitfield.,,,,
LineTermination,Boolean,DigitalIOControl,Line Termination,Expert,RO,Controls the termination of the signal of the selected input or output line.,,,,
LineTriggerSoftware,Command,DigitalIOControl,Line Trigger Software,Beginner,WO,Generates an internal trigger if Line Source is set to SoftwareTrigger Or Timer.,,,,
SerialPortBaudrate,Integer,DigitalIOControl,SerialPortBaudrate,Expert,RW,Serial Port Baudrate of Device.,,,,
StrobeEnable,Boolean,DigitalIOControl,Strobe Enable,Expert,RW,Enables the strobe signal to be output to the selected line.,,,,
StrobeLineDelay,Integer,DigitalIOControl,Strobe Line Delay(us),Expert,,Sets the value of the selected Strobe Line Delay in us.,StrobeLineDelayMinInq_Reg,StrobeLineDelayMaxInq_Reg,StrobeLineDelayUnitInq_Reg,
StrobeLineDuration,Integer,DigitalIOControl,Strobe Line Duration(us),Expert,,Sets the value of the selected Strobe Line Duration in us.,StrobeLineDurationMinInq_Reg,StrobeLineDurationMaxInq_Reg,StrobeLineDurationUnitInq_Reg,
StrobeLinePreDelay,Integer,DigitalIOControl,Strobe Line Pre Delay(us),Expert,,Sets the value of the selected Strobe Line PreDelay in us.,StrobeLinePreDelayMinInq_Reg,StrobeLinePreDelayMaxInq_Reg,StrobeLinePreDelayUnitInq_Reg,
StrobeSourceSelector,Enumeration,DigitalIOControl,Strobe Source Selector,Guru,RW,"According to trigger mode, to select the strobe source.",,,,
EncoderCounter,Integer,EncoderControl,Encoder Counter,Expert,RO,This integer value (read only) indicates the current value of the tick counter of the shaft encoder module.,,,,
EncoderCounterMax,Integer,EncoderControl,Encoder Counter Max,Expert,RW,This integer value sets the maximum value for the tick counter of the shaft encoder module.,EncoderCounterMaxMinInq_Reg,EncoderCounterMaxMaxInq_Reg,EncoderCounterMaxIncInq_Reg,
EncoderCounterMode,Enumeration,EncoderControl,Encoder Counter Mode,Expert,RW,Selects the counting mode of the tick counter of the shaft encoder module.,,,,
EncoderCounterReset,Command,EncoderControl,Encoder Counter Reset,Expert,WO,This command resets the tick counter count of the shaft encoder module to 0.,,,,
EncoderMaxReverseCounter,Integer,EncoderControl,Encoder Max Reverse Counter,Expert,RW,This integer value sets the maximum value for the reverse counter of the shaft encoder module.,EncoderMaxReverseCounterMinInq_Reg,EncoderMaxReverseCounterMaxInq_Reg,EncoderMaxReverseCounterIncInq_Reg,
EncoderOutputMode,Enumeration,EncoderControl,Encoder Trigger Mode,Expert,RW,This enumeration value selects the circumstances for the shaft encoder module to output trigger signals.,,,,
EncoderReverseCounterReset,Command,EncoderControl,Encoder Reverse Counter Reset,Expert,WO,This command resets the reverse counter of the shaft encoder module to 0 and informs the module that the current direction of conveyor movement is forward. Reset must be carried out before the first conveyor movement in the forward direction.,,,,
EncoderSelector,Enumeration,EncoderControl,Encoder Selector,Expert,RW,Selects which Encoder to configure.,,,,
EncoderSourceA,Enumeration,EncoderControl,Encoder Source A,Expert,RW,Selects the input line as signal source for the shaft encoder module.,,,,
EncoderSourceB,Enumeration,EncoderControl,Encoder Source B,Expert,RW,Selects the input line as signal source for the shaft encoder module.,,,,
EncoderTriggerFrequency,Enumeration,EncoderControl,Encoder Trigger Frequency,Expert,RW,Select effective tick count of encoder.,,,,
EventNotification,Enumeration,EventControl,Event Notification,,,This enumeration sets the notification type that will be sent to the host application for the selected event.,,,,
EventSelector,Enumeration,EventControl,Event Selector,Expert,,Selects which Event to signal to the host application.,,,,
EventAcquisitionEnd,Integer,EventControl / EventAcquisitionEndData,Event Acquisition End,Expert,RO,Returns the unique identifier of the AcquisitionEnd type of Event.,,,,
EventAcquisitionEndFrameID,Integer,EventControl / EventAcquisitionEndData,Event Acquisition End Frame ID,Expert,RO,Returns the unique Identifier of the Frame (or image) that generated the AcquisitionEnd Event.,,,,
EventAcquisitionEndTimestamp,Integer,EventControl / EventAcquisitionEndData,Event Acquisition End Timestamp,Expert,RO,Returns the Timestamp of the AcquisitionEnd Event.,,,,
EventAcquisitionStart,Integer,EventControl / EventAcquisitionStartData,Event Acquisition Start,Expert,RO,Returns the unique identifier of the AcquisitionStart type of Event.,,,,
EventAcquisitionStartFrameID,Integer,EventControl / EventAcquisitionStartData,Event Acquisition Start Frame ID,Expert,RO,Returns the unique Identifier of the Frame (or image) that generated the AcquisitionStart Event.,,,,
EventAcquisitionStartTimestamp,Integer,EventControl / EventAcquisitionStartData,Event Acquisition Start Timestamp,Expert,RO,Returns the Timestamp of the AcquisitionStart Event.,,,,
EventAcquisitionTrigger,Integer,EventControl / EventAcquisitionTriggerData,Event Acquisition Trigger,Expert,RO,Returns the unique identifier of the AcquisitionTrigger type of Event.,,,,
EventAcquisitionTriggerFrameID,Integer,EventControl / EventAcquisitionTriggerData,Event Acquisition Trigger Frame ID,Expert,RO,Returns the unique Identifier of the Frame (or image) that generated the AcquisitionTrigger Event.,,,,
EventAcquisitionTriggerTimestamp,Integer,EventControl / EventAcquisitionTriggerData,Event Acquisition Trigger Timestamp,Expert,RO,Returns the Timestamp of the AcquisitionTrigger Event.,,,,
EventAcquisitionTriggerEnd,Integer,EventControl / EventAcquisitionTriggerEndData,Event Acquisition Trigger End,Expert,RO,Returns the unique identifier of the AcquisitionTriggerEnd type of Event.,,,,
EventAcquisitionTriggerEndFrameID,Integer,EventControl / EventAcquisitionTriggerEndData,Event Acquisition Trigger End Frame ID,Expert,RO,Returns the unique Identifier of the Frame (or image) that generated the AcquisitionTriggerEnd Event.,,,,
EventAcquisitionTriggerEndTimestamp,Integer,EventControl / EventAcquisitionTriggerEndData,Event Acquisition Trigger End Timestamp,Expert,RO,Returns the Timestamp of the AcquisitionTriggerEnd Event.,,,,
EventError,Integer,EventControl / EventErrorData,Event Error,Expert,RO,Returns the unique identifier of the Error type of Event.,,,,
EventErrorFrameID,Integer,EventControl / EventErrorData,Event Error Frame ID,Expert,RO,Returns the unique Identifier of the Frame (or image) that generated the FrameBurstEnd Event.,,,,
EventErrorTimestamp,Integer,EventControl / EventErrorData,Event Error,Expert,RO,Returns the Timestamp of the Error Event.,,,,
EventExposureEnd,Integer,EventControl / EventExposureEndData,Event Exposure End,Expert,RO,Returns the unique identifier of the ExposureEnd type of Event.,,,,
EventExposureEndFrameID,Integer,EventControl / EventExposureEndData,Event Exposure End Frame ID,Expert,RO,Returns the unique Identifier of the Frame (or image) that generated the FrameBurstEnd Event.,,,,
EventExposureEndTimestamp,Integer,EventControl / EventExposureEndData,Event Exposure End Timestamp,Expert,RO,Returns the Timestamp of the ExposureEnd Event.,,,,
EventExposureStart,Integer,EventControl / EventExposureStartData,Event Exposure Start,Expert,RO,Returns the unique identifier of the ExposureStart type of Event.,,,,
EventExposureStartFrameID,Integer,EventControl / EventExposureStartData,Event Exposure Start Frame ID,Expert,RO,Returns the unique Identifier of the Frame (or image) that generated the FrameBurstEnd Event.,,,,
EventExposureStartTimestamp,Integer,EventControl / EventExposureStartData,Event Exposure Start Timestamp,Expert,RO,Returns the Timestamp of the ExposureStart Event.,,,,
EventFrameBurstEnd,Integer,EventControl / EventFrameBurstEndData,Event Frame Burst End,Expert,RO,Returns the unique identifier of the FrameBurstEnd type of Event.,,,,
EventFrameBurstEndFrameID,Integer,EventControl / EventFrameBurstEndData,Event Frame Burst End Frame ID,Expert,RO,Returns the unique Identifier of the Frame (or image) that generated the FrameBurstEnd Event.,,,,
EventFrameBurstEndTimestamp,Integer,EventControl / EventFrameBurstEndData,Event Frame Burst End Timestamp,Expert,RO,Returns the Timestamp of the FrameBurstEnd Event.,,,,
EventFrameBurstStart,Integer,EventControl / EventFrameBurstStartData,Event Frame Burst Start,Expert,RO,Returns the unique identifier of the FrameBurstStart type of Event.,,,,
EventFrameBurstStartFrameID,Integer,EventControl / EventFrameBurstStartData,Event Frame Burst Start Frame ID,Expert,RO,Returns the unique Identifier of the Frame (or image) that generated the FrameBurstStart Event.,,,,
EventFrameBurstStartTimestamp,Integer,EventControl / EventFrameBurstStartData,Event Frame Burst Start Timestamp,Expert,RO,Returns the Timestamp of the FrameBurstStart Event.,,,,
EventFrameEnd,Integer,EventControl / EventFrameEndData,Event Frame End,Expert,RO,Returns the unique identifier of the FrameEnd type of Event.,,,,
EventFrameEndFrameID,Integer,EventControl / EventFrameEndData,Event Frame End Frame ID,Expert,RO,Returns the unique Identifier of the Frame (or image) that generated the FrameEnd Event.,,,,
EventFrameEndTimestamp,Integer,EventControl / EventFrameEndData,Event Frame End Timestamp,Expert,RO,Returns the Timestamp of the FrameEnd Event.,,,,
EventFrameStart,Integer,EventControl / EventFrameStartData,Event Frame Start,Expert,RO,Returns the unique identifier of the FrameStart type of Event.,,,,
EventFrameStartFrameID,Integer,EventControl / EventFrameStartData,Event Frame Start Frame ID,Expert,RO,Returns the unique Identifier of the Frame (or image) that generated the FrameStart Event.,,,,
EventFrameStartTimestamp,Integer,EventControl / EventFrameStartData,Event Frame Start Timestamp,Expert,RO,Returns the Timestamp of the FrameStart Event.,,,,
EventFrameStartOverTrigger,Integer,EventControl / EventFrameStartOverTriggerData,Event Frame Start Over Trigger,Expert,RO,Returns the unique identifier of the FrameStartOverTrigger type of Event.,,,,
EventFrameStartOverTriggerFrameID,Integer,EventControl / EventFrameStartOverTriggerData,Event FrameStartOverTrigger Frame ID,Expert,RO,Returns the unique Identifier of the Frame (or image) that generated the FrameStartOverTrigger Event.,,,,
EventFrameStartOverTriggerTimestamp,Integer,EventControl / EventFrameStartOverTriggerData,Event Frame Start Over Trigger,Expert,RO,Returns the Timestamp of the FrameStartOverTrigger Event.,,,,
EventLine0FallingEdge,Integer,EventControl / EventLine0FallingEdgeData,Event Line0 Falling Edge,Expert,RO,Returns the unique identifier of the Line0FallingEdge type of Event.,,,,
EventLine0FallingEdgeFrameID,Integer,EventControl / EventLine0FallingEdgeData,Event Line0 Falling Edge Frame ID,Expert,RO,Returns the unique Identifier of the Frame (or image) that generated the FrameBurstEnd Event.,,,,
EventLine0FallingEdgeTimestamp,Integer,EventControl / EventLine0FallingEdgeData,Event Line0 Falling Edge Timestamp,Expert,RO,Returns the Timestamp of the Line0FallingEdge Event.,,,,
